"","mtstpEii125","mtstp3ci13","mtstpEci42","mtstp5iu98","mtstp3cu2","mtstp5cu17","mtstpLiu130","mtstpLiu133","mtstpEcu38","mtstpAci74","mtstpLci58","mtstpAiu148","mtstpAci73","mtstp5iu100","mtstpLiu131","mtstpEci41","mtstpEii122","mtstpAiu147","mtstpLci64","mtstp3ci12","mtstp5ii105","mtstpEiu115","mtstp3cu8","mtstp3ci9","mtstp3ii90","mtstp3iu83","mtstpLii137","mtstpLcu53","mtstpAcu66","mtstp5cu18","mtstpEcu36","mtstp5cu21","mtstpLii140","mtstp3iu84","mtstp3iu82","mtstpAiu146","mtstp3cu3","mtstp5ii108","mtstpAci76","mtstpEiu113","mtstp5ci28","mtstpAii157","mtstp5ci26","mtstpAcu69","mtstpAcu68","mtstp3iu81","mtstpEiu117","mtstpEii123","mtstpLcu49","mtstpAcu67","mtstp3ii92","mtstpEiu114","mtstpEci44","mtstpLci57","mtstpLcu56","mtstpAiu145","mtstp3cu4","mtstpLcu50","mtstp5ci27","mtstp5ii112","mtstpAci75","mtstpEii124","mtstp3cu5","mtstpAii156","mtstpLiu135","mtstpAiu149","mtstp3iu85","mtstpAii155","mtstp3ii89","mtstpEcu34","mtstp3ii94","mtstp3ci10","mtstp5cu19","mtstpEcu33","mtstpAii154","mtstp5cu20","mtstp5iu97","mtstpEci45","mtstpEci43","mtstpLiu129","mtstp5iu99","mtstp5ci25","mtstpLii141","mtstp5iu101","mtstpEii121","mtstp3ci11","mtstpLii138","mtstpLci60","mtstpAcu65","mtstpEcu35","mtstpEiu116","mtstpAii153","mtstpAci77","mtstpLcu52","mtstp5ii107","mtstp5ii109"
"mtstpLii141",273753.505012867,83138.2150227531,207987.35476215,97737.3086542909,84520.6331761932,100717.34551548,54665.8562630323,66817.0534782206,135667.984122899,179435.326480142,25931.9529018742,106029.880782907,159698.716928565,102197.957879726,38170.070270425,252086.275288156,300040.475510939,136564.787543878,48718.0739167474,100081.994274251,114969.493509138,243055.110338127,82228.5640640481,89583.4373520837,97360.1891508365,92086.8090860394,71253.1430335338,71167.0189081679,153428.16274262,109159.760926765,175632.448113301,100576.915124365,49289.1771325752,90809.4550776737,91138.4321321255,169840.611249933,92842.4098589406,118030.704478797,132245.890309096,152324.058673779,109214.133476292,154302.726068933,115272.195362983,134463.356814573,88705.7766817702,86660.7630294403,180777.815300571,162537.315085232,52411.7817924793,212582.77896359,99229.687958613,234824.242866662,233527.950376134,51549.7838839248,60365.794464329,164354.709247845,92359.5969999513,32348.4629817162,106607.842053954,117102.224082911,85274.3586713999,231918.361118229,82213.4114882224,242501.382045497,52328.8427156939,159821.172241983,85357.1179809436,154198.502288323,81701.8051983497,232560.794499812,96080.7508173932,116577.701984419,105575.265049903,172933.385229304,130858.517443034,100291.434025558,104942.404016079,216918.683545091,210444.764892481,47242.4021395483,98255.3118806189,111653.339302151,0,121799.138953005,186159.792951229,91699.7344325853,40293.4317024566,75584.1455935057,157190.348627094,196230.899849742,221234.334452308,147020.382030002,174716.727477482,57437.992358417,104004.469369613,117834.516895142
"mtstp5iu101",288227.151099049,94633.9068280023,226387.377590373,60379.916219073,94172.661634197,74594.938783678,112505.378513444,134341.395050677,149493.294907209,218576.742549899,125594.970907003,149470.43040236,201515.341817109,62467.8116690116,119987.680858265,269250.813643143,314246.984760738,177792.97195123,117817.134051895,108526.669635955,37558.1566632683,253953.936421009,93391.9715024217,98398.3219753235,106826.480778822,99994.2748940822,122174.069915929,155861.830352739,194042.681226887,34815.3573870362,190860.196864809,69244.9759995514,112890.234622792,98404.5321167612,100006.664853167,207872.72706245,100145.01153779,33840.8750997725,174618.14083322,165453.762336884,65178.153452203,193868.879079151,22837.2022034616,175781.314820885,129445.657788502,96011.6458694826,192947.959958125,171934.796351518,117886.108416478,250446.742917764,106001.783062521,252069.600820604,251168.543684372,120374.750596395,124459.558811746,204721.811604259,99865.5292602108,125599.430293146,73493.2264981871,58593.0296570213,131886.249703301,246318.666731315,92875.192867405,280180.035939427,117619.420913101,199573.780361237,100803.920146419,193600.338726955,103827.346307826,250345.237990442,105061.002605676,121706.654412818,37162.7118144007,186329.003947377,170480.086881185,84058.2518602178,70395.4858920729,231504.797648469,226093.301344788,126714.092762334,63282.6175966084,35356.123616131,121799.138953005,0,199077.885753226,98950.0299150635,120984.912442225,145314.170174611,200083.787557486,211188.357073668,235804.11383615,187681.93204409,215186.465496884,121293.108676404,43319.4645359559,26979.5442210239
"mtstpEii121",99088.0839358921,184608.239414722,38198.7186522338,189703.854723231,184513.354159552,192713.434024049,180928.039443623,199441.876064848,61644.8840420555,244952.077075883,186773.17491177,194539.158585947,229846.960722626,192520.103153813,189560.583658664,79613.7335501756,126685.201884972,212103.238920922,177152.211056204,193140.761732479,194925.568537188,63945.3530782967,182646.756969174,186886.560948233,191493.562088866,188640.864412872,184805.696546593,207401.246814171,228288.473140689,194067.135996794,17832.8425238054,192191.123479368,183547.444565468,187926.819565679,188420.782162867,239499.130344887,188421.567944375,196479.056643173,213902.443252401,86155.100003117,196314.771635485,226915.341434662,195451.784450431,210798.581753577,186719.104030666,186039.904302001,19404.7248822991,32738.9352320203,185167.798157775,270732.055198385,192395.373143013,64386.5436253022,63610.1325610584,182206.312650457,186833.341468185,237945.568610125,188588.878584875,189301.889085308,194923.714621728,192662.264626141,185519.49832203,55196.4544215235,183581.806274667,291989.770051547,178886.423777002,232534.540881075,186635.650713082,228628.663047344,188771.769950892,62015.0459225261,190669.80976329,201410.420854586,192546.202648866,27060.6489871119,212935.392085032,192426.211233694,185573.170858202,39834.4986273105,34037.7757005707,190487.123381403,190535.805285691,193279.922613467,186159.792951229,199077.885753226,0,187926.934965528,188505.97521545,206035.873955297,225628.227323226,23305.1832571112,44984.3440136553,221487.176183889,241517.489220051,190272.732874814,191649.460111431,197283.827958479
"mtstp3ci11",279942.040220552,26169.4686398701,213255.283237346,64105.9391974612,24740.8560252463,65800.1674998697,79436.1732351726,109100.361571981,133230.803514006,203535.057874743,96439.654474311,126485.023023669,185134.038880169,69465.2673999501,88674.2184875747,259403.018905665,306806.080355268,159009.874416353,86587.3293655101,25011.7515935999,92777.6956788069,246793.788216273,37752.7166170663,11844.1850567869,22986.2570512263,14167.4171026313,94605.2883000223,134157.815719554,176852.819796903,79300.114527709,177153.030931035,68254.7908692448,79250.5865441684,13870.9014621239,15985.3918945177,192130.039209647,10857.6995833908,96619.5417988591,155325.964846324,159271.642978857,79012.2208735824,176873.329288755,87885.0423380157,156733.406686801,101701.284250661,17960.1967694816,181085.720723536,162411.610466807,86887.0065175836,237626.108393483,21828.6227045354,242150.876752503,240057.078826721,90006.0425347623,95759.3650789053,188766.100612524,13501.4744475012,96572.0446639965,74748.4341432185,95993.1162179018,104192.125047245,235785.303780028,37797.6471553539,268777.888596535,88438.8555959711,183106.814801399,49893.1722858449,176636.393130712,51891.1536799495,239495.024052825,20633.0278170378,45289.8914609194,75252.015286721,176135.427131027,150585.009019838,67096.2848310775,82382.1343474456,221417.623252194,215163.106369806,98455.384135157,65337.8868924324,84553.355802084,91699.7344325853,98950.0299150635,187926.934965528,0,90727.4418118534,121337.460826133,183786.439799705,200195.332585209,224921.390146695,169931.454326705,199924.824172403,92217.6522242325,74322.3427020138,95105.8025951898
"mtstpLii138",276763.836609315,82178.0857968826,211064.306892261,97045.4042308856,83498.3751838542,100149.966818402,46143.8421913105,40551.8909548747,137814.052443547,191109.567494152,39914.6186638026,117363.633085443,171761.620878985,101526.292116759,63796.0284624173,255515.621600668,303092.251151405,147995.990107304,33845.9960742901,99196.8686158711,113893.506907691,245400.944037774,81191.3665732153,88622.7224007813,96509.668857739,91094.8783258816,49120.012639822,61737.8701439111,164865.929181157,108294.965075152,177917.548603551,99849.8767703812,31070.4264887111,89785.4089617756,90173.2420483923,180967.323419636,91879.7633583197,116956.55821391,144039.391020601,156816.818137052,108557.696415688,165773.991024064,114482.11590875,145860.113862579,98739.6857415343,85683.6024905204,182723.111085622,164653.466576204,29637.2162836764,224035.302557766,98268.610354186,238349.798729394,236834.918659527,36446.7744114542,32602.1960549311,175847.794206395,91325.1198515055,32709.8354997297,105952.393615198,115837.962932313,96994.0182468256,234390.807356937,81082.9168684147,253932.062665896,28094.7758013957,171144.185035842,86852.5928716681,165244.790852607,88192.4535400738,236009.80450412,95305.1816885922,115765.122510463,104719.985318133,175958.64120433,141765.333802078,99591.2862609164,103591.12517582,219811.000583541,213454.223291293,17429.156483871,97648.0786739468,110699.010424718,40293.4317024566,120984.912442225,188505.97521545,90727.4418118534,0,46682.5650597042,169654.08499228,199045.531217627,223752.057783344,158551.226352752,186554.737153564,28209.8927508213,103117.859638921,117043.208214768
"mtstpLci60",289210.928062585,114894.290460109,226979.907513093,125777.732142846,115891.493271361,127928.534765333,75015.5375982086,27907.9815814738,160472.161670865,214891.766643253,68996.8102842485,148493.732767499,197021.852418964,129217.402703451,101096.607987482,268864.544555181,314581.611201803,175053.138552139,62637.7528024464,127758.784364249,139616.625650481,259342.616052438,114162.803045865,119712.320560896,125613.576569233,121582.613271154,63381.4235899129,52499.663486521,190780.245368772,134965.537436404,196381.858686689,127697.371332214,59900.2922056132,120573.368161553,120725.339723586,205686.214957434,122179.822936452,142108.521564884,171911.541179371,177071.784158422,134584.004114838,191524.962855315,139953.879093365,173583.003868794,132751.737297953,117482.519900977,200733.034465421,184318.872347189,54520.568762268,246226.811671335,127093.111735609,252590.221041235,251155.136592875,58827.2914255111,47481.0142805651,200832.35652741,121848.221164222,59491.0286609492,132483.419025759,141204.20450778,130361.625255752,248888.750553944,114112.735163013,274023.130830458,49613.5680911391,196642.194728229,117790.184109918,191286.590142153,120537.032970201,250359.702891549,124744.035391252,141158.190822783,132063.591414287,194457.102583545,170227.406684938,127359.874498481,131300.132677339,235087.370516782,229098.861015494,37498.4628489576,126176.820127325,136987.54800142,75584.1455935057,145314.170174611,206035.873955297,121337.460826133,46682.5650597042,0,194645.414985343,215767.611295941,238875.947120412,184951.989570632,210799.100638763,39977.5399337259,130862.874765945,141958.680724928
"mtstpAcu65",292494.274029038,179734.157154061,237436.527037206,186562.896144035,180183.332708328,188551.974593048,170533.817550109,189762.004705741,192668.547119942,36744.0593572826,151382.881906127,63137.1217147054,18236.59950657,189167.575311724,160903.912698647,271360.955816995,315226.795214832,46504.2529973849,164472.716067571,188360.029511347,195752.476001833,270454.41742658,179031.812368961,182720.750034921,186837.145321511,183951.345201564,185484.298096767,180441.121785286,40030.2392268164,192690.385328821,218182.74035159,188540.326892979,173505.11422727,183257.628441422,183647.167967889,41592.6815293507,184384.084616467,197572.88113351,36557.9271570132,189641.382368937,193473.490333484,36871.2825581048,196274.435699902,46086.7970672441,93989.295832334,181271.912829294,224008.079824092,209891.500546958,169823.289149204,69379.2909968326,187764.538355058,256300.516862032,256959.028261761,166426.065148703,176611.25389173,41632.5734963534,183958.297666764,163605.539711006,191652.207286993,196995.350840305,99661.5398297892,260620.851537846,179133.594522905,98019.7434391133,173646.148064345,37192.1325777291,181739.874197087,41243.334488332,183690.581031333,254997.086110278,185883.367546367,197428.561981842,190856.719254323,212092.971670678,49379.5174076366,188393.634636536,189905.05862851,246086.900249872,240389.080929971,175858.752356697,186821.519599677,193959.284801825,157190.348627094,200083.787557486,225628.227323226,183786.439799705,169654.08499228,194645.414985343,0,230088.310427945,251572.820398144,38870.114315199,32312.8136472078,179752.614529843,189874.968287418,197983.622370551
"mtstpEcu35",85712.3963053909,197092.178435813,24220.9201592808,201622.49597053,196929.936416537,204448.650340134,191755.818398923,209793.329028092,74878.3581059446,249641.715194085,196420.777253474,202149.582454496,234837.596312606,204262.027206441,200023.263007889,64090.1767808535,113620.751876545,218370.829214866,187061.350002114,205059.378968248,206808.081271005,55799.9416854686,195300.793825266,199205.002259879,203586.719442294,200790.941912604,196121.00577606,215492.915566632,234216.905750264,205807.960970111,30506.5007842854,204003.78978934,194588.80621823,200144.591568981,200607.326121865,245160.638276254,200566.783626384,208724.935068979,220504.355640386,91751.6887564063,208123.765443485,232730.071146961,207938.830421205,217251.677656197,196178.92963705,198363.687269609,31955.2296663785,48936.0469749889,195582.34450609,274516.707079379,204337.330297142,46682.7031426122,51063.1213776704,191958.192025806,196959.327504325,243517.439730202,200754.257439407,199321.371233915,206620.255157058,205813.804670464,193802.398982631,44218.5698106121,196149.768499372,294244.015868102,189368.697998288,238157.985848552,198565.76110171,234806.652355614,200674.766715907,44655.5465999362,202712.351403156,212861.847324008,204354.827571563,32377.1253454471,220357.549695422,204290.15199324,199322.655754813,26645.2706077961,22457.9150943893,200737.451308062,202325.04038478,205690.346847986,196230.899849742,211188.357073668,23305.1832571112,200195.332585209,199045.531217627,215767.611295941,230088.310427945,0,33732.5695486456,227698.27869223,246129.835312676,200904.08138284,203577.77350136,209528.477883858
"mtstpEiu116",58153.5185454675,222256.419045108,26265.1390855266,226605.152941032,222056.352482155,228764.837035515,216894.817462636,233474.711046512,101107.629287617,269707.298143598,221370.242777787,226383.47545169,256086.871893448,228818.547849294,224612.20297304,43729.0068986911,85466.5547903819,240720.570087103,212703.208336411,229326.55961547,232413.450118523,32006.4611261087,220693.902055743,224058.392139155,228037.294850093,225538.544087624,220278.147251315,238838.011823481,255521.573562073,230737.176064215,53179.2340525623,228611.373246436,219788.726424444,224955.605748332,225435.453931393,265649.373556869,225186.22886383,233898.147365853,243262.680187563,119807.131425032,232348.493963897,254152.738141613,232980.880979399,239500.260845669,220947.084677248,223376.912795473,49535.1891183438,74544.3644040745,220743.76823782,292769.076496417,228710.806756584,35742.2342976291,37822.0904160686,217531.132749684,221644.427301208,264329.668500358,225465.046784188,223858.387334666,231027.178640789,232393.320491161,219277.111654914,19219.3862196128,221561.516303059,311176.39630476,214426.963864676,259203.547950139,223439.696413224,256045.404408087,225376.768108565,32174.3166563429,227163.006027623,236273.727097053,229537.294850446,61660.9485625116,242972.357577783,228734.42666418,226460.643171678,17935.2841399248,24186.9075990356,225216.1421154,227139.533146553,231102.605864055,221234.334452308,235804.11383615,44984.3440136553,224921.390146695,223752.057783344,238875.947120412,251572.820398144,33732.5695486456,0,249359.030353245,266594.856795343,225519.517440816,229021.756057365,234605.794171226
"mtstpAii153",293138.526827118,165489.768990638,236368.294430147,173268.127359968,166000.864706318,175444.215086046,160309.458203156,179100.505163495,185635.45853658,40221.7286688733,142215.926332746,52581.8553406822,28917.4426711086,176019.169438843,149947.555356968,272609.528625883,316575.233724562,26081.1724845983,157081.922219795,174808.190187628,182798.925479297,268422.423794142,164638.629814994,168752.153151715,173161.97136191,170097.915889314,173756.720300315,173531.924556618,18697.4744739506,179691.421565819,213513.984228067,175305.822780408,162505.526583685,169369.029785261,169813.752988117,28897.5737896138,170624.253260701,184807.190804422,35336.2598411948,189485.615941374,180636.453558458,24750.9360776261,183546.614904313,22606.9496005184,80054.3348262218,167210.649231706,218698.667251759,204226.274450339,160477.012795876,72122.961246578,174201.65987816,257332.023928396,257271.171412338,159349.919974105,167571.145525127,24454.0034520191,170143.421025735,153305.497089051,178674.347589716,183797.392386195,96235.8991335884,258523.583443681,164845.542576716,104293.692306337,163497.539287554,19400.3841110243,168419.927610729,14106.2517172307,170355.82481807,255771.009796782,172258.31457329,184559.006365536,177736.579277145,209127.673016054,25997.7825571421,175079.546681388,176079.787057366,244660.118012849,238968.443833864,166001.403490004,173600.842675068,180915.017910218,147020.382030002,187681.93204409,221487.176183889,169931.454326705,158551.226352752,184951.989570632,38870.114315199,227698.27869223,249359.030353245,0,38792.2965912343,169480.703796699,176572.389155035,185360.045834448
"mtstpAci77",306337.281646339,196198.475406941,253288.062049133,202698.652830844,196697.73783687,204594.682061742,189416.07363921,206402.71554923,210104.83935706,19051.7126091732,168923.866861588,80072.5640094254,23587.0259346613,205099.712199248,177739.701619969,286094.980228516,328455.898416068,51983.8236686998,184138.682027055,204146.880669934,210920.230824664,284595.377012456,195525.085486733,198953.851995568,202754.993317741,200148.911284295,202143.223472591,196653.289975873,32933.4387522791,208214.596997845,234427.571449398,204476.150570046,191373.399300045,199480.415278803,199898.475713766,29520.3165203583,200531.77368372,212711.496630351,51240.9691112296,208155.686014502,209044.059902491,33327.2656614639,211551.234407348,51440.2210142293,109509.483208224,197686.029776266,239766.302961286,226371.541537571,188082.242359165,46969.5819726608,203614.161031805,271702.470425265,272043.971191984,185995.790280828,194833.937229617,31102.8590437335,200093.74402037,180587.455075833,207380.605102699,211773.484701512,119993.73600305,275171.034873937,195588.768590757,76085.0132029594,191766.204324903,28666.6344250459,198335.731958171,35534.7660982897,200049.397077479,270340.063600474,201902.918464331,212569.227730429,206525.493975296,228966.240442341,55780.9753776508,204217.559124469,205152.176765139,261403.152092884,256039.272842381,193221.847402098,202989.851227309,209309.692524083,174716.727477482,215186.465496884,241517.489220051,199924.824172403,186554.737153564,210799.100638763,32312.8136472078,246129.835312676,266594.856795343,38792.2965912343,0,197253.177363759,205541.825395091,213116.538791242
"mtstpLcu52",278275.54298309,83424.8174268335,213031.611958614,98340.2798193348,84828.0156199304,101303.701369727,42442.6323750548,34711.7526238935,139809.790450359,201723.473136294,53228.567330148,127756.611852202,182396.093193249,102762.355417675,75476.5606698536,257162.016643678,304538.776058273,158602.75399372,32927.3415586247,100509.795562874,114759.458422014,246911.56493983,82419.5571603786,90058.633903458,97710.274474589,92512.5311301474,41009.6319902748,69131.196451599,175597.533386594,109319.761710334,179867.600518918,101098.936413764,26154.5378669224,91161.6312267919,91137.0893124593,191946.637223547,93156.0925606797,117712.550100834,154279.977583079,158876.599908518,109638.932889452,176489.015826009,114930.656170333,156619.78498065,108197.583183832,86919.4777877008,184468.980376971,166407.804559154,23799.6087660646,235040.601518002,99726.9285195948,240121.323747084,238588.87858713,31004.052263858,18482.8043930727,186821.151225107,92949.9859209577,46797.0281798724,107207.132003222,116482.31874714,104604.815590079,236036.952215673,82261.5021734731,264724.796232148,24749.8201420316,182140.443437334,88260.2023879644,176461.701831026,92303.8830112903,237760.057432088,96669.9741115562,117274.081705858,105539.712283221,177786.404438813,152546.682234632,101078.436752143,104360.836580513,221506.500914841,215159.318788911,26906.119294031,98848.3721144934,111546.542595495,57437.992358417,121293.108676404,190272.732874814,92217.6522242325,28209.8927508213,39977.5399337259,179752.614529843,200904.08138284,225519.517440816,169480.703796699,197253.177363759,0,104143.741515699,117112.031699358
"mtstp5ii107",283118.650728125,67976.1227755658,217893.705260217,31349.1117860174,67630.1255583467,51634.7089608768,93407.1074946549,119025.266131743,138959.09300699,209108.675451165,108361.390731412,135255.624974868,191224.821010774,37474.2093270147,101654.962865464,262964.474943088,309726.667334773,166079.632062051,99611.6677467685,85870.7066995436,37119.017346938,249040.722282857,67027.3515806071,73393.3484740763,83765.8267822619,75549.1568846912,105458.914131285,142512.505345709,183341.741125317,24999.7308901222,181871.160838034,45157.2730616575,93679.254367064,73949.3700702739,75625.3618225268,197939.014551807,76069.2766792232,39677.0339809533,162536.70212482,159995.391737797,49512.7393217605,183042.554165521,36980.2829913373,163964.934735474,112685.191993127,69944.2259495281,184881.303770279,164760.645708408,99920.8572565093,242300.239595451,83136.4946425102,245575.78826366,244190.164019981,102450.687833834,107452.914341941,194676.929944872,75193.6204927387,108434.669142085,51933.1894060199,60414.7485826276,115202.520496702,239228.12594451,65137.5732538054,272937.193090086,99972.3431901815,189226.58035081,77206.4136102611,182954.987474173,80857.7913000415,243266.982294904,82170.6031050938,102213.884059255,19585.7604473512,178745.29565964,158055.973150843,57424.0986528726,67194.8560339356,224806.08741882,218966.39702834,109929.855979835,36672.700936938,30652.5691802288,104004.469369613,43319.4645359559,191649.460111431,74322.3427020138,103117.859638921,130862.874765945,189874.968287418,203577.77350136,229021.756057365,176572.389155035,205541.825395091,104143.741515699,0,42668.8596601275
"mtstp5ii109",287385.122462494,89664.9787656727,224642.862116813,60938.2556256838,89755.488262094,78419.3882853264,108019.606220416,130858.753005061,147326.623667782,216587.825247012,121704.87653445,146584.011350474,199398.185960109,65745.6811318891,115485.690673055,267964.989969265,313537.667725615,175421.963432914,113715.752697757,104999.922859115,34608.7589495237,252901.596117578,88414.5424838546,94510.550018755,102988.384627533,96466.5266381827,118126.952902554,153072.177396663,191742.134786413,40778.3535417264,188997.378059062,72619.8338766862,108119.43413146,94839.8156289205,96507.2523515176,205887.371220222,96636.7049774865,33750.6154417773,172051.167875069,163428.169567322,71350.3207664861,191506.073166748,33547.1183465525,173332.446473148,125992.543160667,91780.5413932772,191191.817665524,169858.531856771,113721.618464507,248796.281791101,102570.759255939,250753.644269426,249834.967478675,116266.11342567,120584.378697465,202683.118116184,96415.5876743056,121729.560356887,77648.4281747242,48325.3071301321,128321.936113549,244800.835768556,87668.1970612561,278685.938555756,113842.937402072,197458.422534765,97697.5021679433,191391.690552083,100723.151432858,248946.009696703,101577.141216571,119559.391219026,39310.7726969684,184478.033138164,167840.718170621,83848.6183655585,64708.8117222328,230086.036989679,224542.39425127,122808.152995904,66102.2249498435,30809.4447117205,117834.516895142,26979.5442210239,197283.827958479,95105.8025951898,117043.208214768,141958.680724928,197983.622370551,209528.477883858,234605.794171226,185360.045834448,213116.538791242,117112.031699358,42668.8596601275,0
